559,Brandon M.,"Toronto, ON","We went to Miku for lunch on Tuesday. We were seated windowside which was very nice! Great view of the harbour from the restaurant (though it is mostly blocked off by the big Canada Place building). We were craving mostly sushi so we ordered the premium (12pc), basic (10pc), and aburi oshi (half & half). We've tried a lot of great sushi joints including top tier omakase and while Miku is not up there, the quality was pretty good. Salmon oshi was a flavour bomb and definitely preferable over ebi. The reason I'm giving four stars is because the food wasn't all that memorable, wasn't excessively better than good sushi places at lower price point, and the dessert Green Tea Opera was lackluster for the price of $14. Food itself would be 3.5 for me but the nice view, well decorated spot, and friendly staff bumped it up to four for me.I would try out Miku in Toronto just to compare to its Vancouver counterpart.",9/5/2018,4 star rating
560,Katie M.,"Mill Creek, United States","A friend told me: ""best sushi in the world? Miku.""Easily the best food I've eaten in my entire life. We ordered the Aburi Kaiseki (course meal) with a couple drinks. Our server's name was Kelsey, excellent service with perfect timing, and an incredibly smoothly run restaurant. If you find yourself at Miku, 100% order one of the planned course meals (there are 4 options) depending on how much you want to spend. Unbelievable experience. I ***cannot wait*** to come back to Vancouver for the Miku experience.",2/21/2018,5 star rating
561,Sean F.,"Central Vancouver, Vancouver, BC",Probably the best Japanese food in the city. Do your tastebuds a favour and ask for the set tasting menu.,2/15/2020,5 star rating
562,Santa Cruz Mountains ..,"Soquel, United States",Nope. Place looks nice but menu is weird. We had a pretty bad experience and none of us really like much of the food. We all left with a stomach ache. After spending $500 for us with only a few drinks and no wine or sake I was very disappointed. I don't get he hype. Will never go back,1/20/2020,2 star rating
563,Sam P.,"Vancouver, BC","One of the best sashimi you can find around waterfront. Pretty decent miso soup.Now on to the negative side: your classic fake service.The waiters are so fake it's actually crazy, they talk to you like it's your first time eating out and instead of being knowledgeable about the food they serve they chose to be ""social"" and ask stupid questions.Overall great food and fake employees. Hopefully they get replaced",7/24/2018,4 star rating
564,Kirsten S.,"Washington, DC, United States","We tripped over Miku in a search for sushi lunch while at a conference. I only realized after that it was one of the places that a couple of friends had recommended. We were looking for a low-key joint and what we found was so much more. Gorgeous space with a beautiful view, I had aburi while a colleague had a chef's presentation. It was truly beautiful and if I had it to do over again, that's what I would order -- it was a gorgeous selection of things from across the menu.",6/11/2019,4 star rating
565,Vivian Y.,"Temple City, United States","I ordered the chief's menu. The food is very good and even the picture looks like a little but you will feel very full after finish everything. Food is very good/ fresh. Great service. Highly recommended. Please make reservation before you come. For summer time, the daylight is pretty long, request a table by the winder so you can enjoy the ocean view when having dinner.",6/15/2018,5 star rating
566,Grant P.,"Vancouver, BC","Awesome place, great service and good food!We have had nothing but positive experiences there!",11/24/2018,5 star rating
567,Lovely Lollipop S.,"Surrey, BC",Incredible service!Incredible food! Incredible ambiance!Prices are very high but definitely worth the quality.,8/29/2018,5 star rating
568,Cece C.,"Plano, United States",What a great experience. If you love sushi this is the place. It's usually booked days in advance but you can sit at the bar anytime. I would highly recommend doing that. We had such s great time and the sushi was to die for!! Fresh and delicious.,6/12/2018,5 star rating
569,Angela E.,"Redwater, AB","the pressed sushi is probably the best item menu, the prawn one to be exact. the oysters were good, but didn't taste as fresh as other restaurants. the sashimi was good but i've had better at other places in vancouver.",2/11/2020,4 star rating
570,Mimi J.,"Ottawa, ON","I was super excited to try this place due to Yelp's reviews and friend recommendations. The location is lovely and right beside the waterfront, I had a table beside the window and it would be very romantic (or impressive for a business meal). The servers are all very professional and service is quick.What I got:- Half order of each of the 3 aburi style sushi: the ebi was my favourite as it was more ""fatty"" tasting and very rich on the tongue! These were very flavorful but did not blow my mind as I was expecting. - Sashimi consisting of salmon, scallop, and tuna: very fresh and tasty. - Green opera dessert: beautiful presentation and lovely mix of textures and fruity flavors. I was impressed by this dessert! Overall, it was a yummy meal but quite expensive; the above costed about $75 and I was not completely full. I think I prefer other sushi places which give more value for the price (but still have high quality sushi); however, it's a good experience once in a while!",2/7/2017,4 star rating
